StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1750,16,0,3,2,5.213327651,1,1,2,0,0,0,0,2.89,2
1751,18,0,1,1,17.06692995,23,0,3,0,1,0,0,1.34,4
1752,15,0,1,1,17.26982901,5,0,0,0,0,0,0,2.37,3
1753,16,0,0,1,15.45045184,27,0,3,0,0,1,0,0.85,4
1754,16,1,0,3,3.376672133,27,1,0,0,0,0,0,0.32,4
1755,16,1,2,2,16.43602919,20,0,2,1,1,0,0,1.83,4
1756,16,0,1,2,15.38501118,12,0,1,0,0,0,0,1.99,4
1757,16,0,2,1,11.9344598,17,1,3,0,1,0,0,2.23,3
1758,17,0,0,2,6.744040703,6,0,2,0,0,0,1,2.61,2
1759,15,0,1,3,5.250172085,1,0,3,1,0,0,0,3.41,1
1760,17,1,0,3,2.437784242,28,1,3,1,0,0,0,0.87,4
1761,18,1,2,2,10.19514134,13,1,3,0,1,0,0,2.17,3
1762,16,0,0,0,11.70521751,4,0,1,0,1,0,0,2.42,3
1763,15,0,0,1,7.18677981,17,0,3,0,1,0,0,1.51,4
1764,16,0,1,0,9.507181354,10,1,2,0,1,0,0,2.44,3
1765,15,1,3,1,7.270289147,9,0,0,0,0,0,0,2.00,3
1766,17,0,0,1,12.82012115,10,1,1,0,1,0,0,2.47,3
1767,15,1,2,1,18.02518416,26,0,1,1,0,1,0,0.84,4
1768,18,0,0,1,3.278405241,1,0,0,0,1,0,0,2.73,2
1769,18,1,0,3,7.628176198,14,0,2,0,0,0,0,1.74,4
1770,15,0,0,2,2.817372079,6,1,0,0,1,0,0,2.59,2
1771,15,1,0,3,12.49887541,8,1,2,1,0,0,0,2.74,2
1772,15,0,1,2,14.57741019,4,0,1,0,0,0,0,2.50,3
1773,15,0,0,1,18.63825465,6,1,1,0,0,1,0,2.85,2
1774,18,0,0,2,5.577438525,19,0,4,1,0,0,0,1.59,4
1775,16,1,3,1,19.00422412,1,0,2,0,0,1,0,3.21,1
1776,15,0,0,2,1.265253436,2,1,1,0,1,0,0,3.13,1
1777,15,1,2,1,12.06027727,1,1,2,0,1,1,1,3.45,1
1778,18,1,0,4,1.142654387,20,1,1,1,0,0,0,0.82,4
1779,18,0,1,1,17.87548376,21,1,0,0,0,0,0,1.22,4
1780,17,0,0,1,10.59618114,22,0,0,1,0,0,0,0.76,4
1781,15,0,0,3,13.38696702,18,0,4,0,1,1,0,2.15,3
1782,17,1,0,0,16.63147852,3,1,3,0,0,0,0,3.30,1
1783,18,0,0,2,3.00621245,23,0,3,1,0,1,0,1.17,4
1784,18,1,0,2,0.771831239,19,0,4,0,0,0,1,1.42,4
1785,16,1,1,3,17.57762292,6,0,4,0,0,0,0,2.90,2
1786,15,0,2,4,6.298664549,27,0,3,0,0,1,0,0.69,4
1787,17,0,2,4,2.579578159,21,1,3,1,0,1,1,1.89,4
1788,18,0,1,0,9.369224742,6,0,2,0,0,0,1,2.64,2
1789,18,0,0,3,11.96612151,16,1,1,0,0,0,0,1.50,4
1790,17,0,0,2,0.619412068,18,0,2,0,0,1,0,1.24,4
1791,16,0,0,2,5.497913165,21,0,2,0,0,0,0,0.60,4
1792,18,1,0,1,0.655997486,15,0,4,0,0,0,0,1.39,4
1793,15,1,1,2,8.406707784,2,0,2,0,0,1,0,3.30,1
1794,18,1,1,4,17.90200058,14,0,3,0,0,0,1,2.17,3
1795,15,0,0,3,19.65304823,13,0,2,1,1,0,0,2.80,2
1796,17,1,0,2,12.74095107,14,0,1,0,0,0,0,1.72,4
1797,15,1,2,0,3.232753876,13,0,2,0,1,0,0,1.69,4
1798,17,1,2,1,18.1169878,6,0,2,1,0,0,0,2.95,2
1799,15,1,0,3,10.32495646,24,0,2,1,0,0,0,0.96,4
1800,17,1,3,2,3.074986242,2,0,2,1,0,0,0,3.33,1
1801,15,0,3,2,18.43453339,29,0,1,0,0,0,0,0.44,4
1802,16,0,0,0,15.14938101,16,1,2,1,0,0,0,1.96,4
1803,15,1,0,2,14.63410545,9,0,3,1,1,0,0,2.85,2
1804,15,1,1,2,14.18361408,14,1,2,0,1,0,0,2.37,3
1805,16,1,3,3,4.006796422,28,1,2,0,0,0,0,0.15,4
1806,18,0,2,2,4.220133834,5,0,0,0,0,0,0,2.12,3
1807,18,0,0,1,13.76585997,27,1,1,1,0,1,1,0.92,4
1808,15,1,0,2,4.394455002,16,0,2,0,0,0,1,1.43,4
1809,16,0,1,0,8.773433936,16,1,2,0,1,0,0,1.89,4
1810,15,0,1,4,15.64003651,13,1,2,0,0,0,0,1.94,4
1811,17,1,0,1,15.67905036,23,0,3,1,1,0,0,1.51,4
1812,17,0,2,2,9.065235451,24,0,1,0,0,1,0,0.83,4
1813,15,0,1,1,15.84379877,17,0,0,1,0,0,0,1.76,4
1814,18,1,2,2,16.77243592,24,0,2,1,0,0,0,1.30,4
1815,18,0,2,2,13.09551503,4,0,2,0,0,0,0,2.47,3
1816,15,0,2,2,4.568517046,28,0,2,0,0,1,0,0.02,4
1817,15,1,0,1,5.480235608,7,0,3,0,0,0,0,2.20,3
1818,17,0,1,1,6.296823108,6,0,3,1,0,0,0,3.04,1
1819,18,0,0,1,2.336082155,22,1,1,1,0,0,0,1.07,4
1820,15,1,1,2,5.463192407,3,1,4,1,0,0,0,3.94,0
1821,17,1,0,0,4.190384486,17,0,1,0,0,1,0,1.48,4
1822,18,1,1,2,9.106574996,4,0,3,0,1,0,0,3.04,1
1823,16,0,0,3,18.16875096,15,0,3,0,1,0,0,2.10,3
1824,17,1,0,3,2.089606335,13,0,3,0,0,0,0,1.79,4
1825,18,0,0,2,14.40535848,26,1,1,1,0,0,1,1.10,4
1826,18,1,0,2,13.74566009,26,0,2,0,0,0,0,0.85,4
1827,17,0,2,0,1.915083973,18,0,2,0,1,0,1,1.20,4
1828,16,1,2,2,18.4514481,13,1,1,0,0,0,0,2.59,2
1829,17,1,1,3,11.36944404,8,1,0,0,0,0,1,2.28,3
1830,18,1,0,1,7.274510423,5,0,2,0,0,0,0,2.75,2
1831,15,1,0,2,15.13077167,16,0,2,0,1,0,0,1.92,4
1832,15,0,0,3,5.147309168,18,0,3,1,0,1,0,1.58,4
1833,17,1,0,3,13.87019674,11,0,1,0,0,1,0,1.72,4
1834,18,1,2,1,0.794224151,3,1,3,1,0,0,0,2.88,2
1835,15,0,0,2,16.78816075,15,0,1,0,0,0,0,1.89,4
1836,18,1,0,1,8.96341694,24,0,3,1,1,0,0,1.37,4
1837,17,0,0,1,12.73385829,10,1,2,0,0,0,0,2.55,2
1838,15,1,0,3,4.424756396,21,1,2,1,1,1,1,1.94,4
1839,18,1,1,3,13.54147425,3,1,3,1,0,0,1,3.31,1
1840,15,1,1,2,15.44480552,16,0,1,0,0,0,0,1.42,4
1841,17,0,0,0,9.464263738,7,0,1,0,1,0,0,2.35,3
1842,18,1,0,3,12.35453848,13,0,2,0,0,1,0,1.75,4
1843,15,1,0,2,9.126518476,26,0,1,1,0,1,0,0.51,4
1844,17,1,0,1,17.88182739,1,0,2,0,0,0,0,3.02,1
1845,15,0,0,2,9.95738361,10,0,1,0,1,0,1,1.83,4
1846,15,0,3,0,16.83617418,10,0,3,0,0,0,0,2.28,3
1847,16,1,1,2,16.02704117,23,1,3,1,1,0,1,1.77,4
1848,16,0,1,2,8.210096427,21,0,0,1,0,1,0,1.35,4
1849,17,1,0,1,4.601689837,23,1,3,0,1,0,0,1.03,4
1850,16,1,0,1,8.121642651,5,0,2,0,0,0,0,2.76,2
1851,17,1,1,1,16.52434752,20,1,2,1,0,0,0,1.79,4
1852,16,1,1,0,4.552650716,20,0,2,1,0,0,0,1.22,4
1853,15,1,2,2,10.48872692,13,1,3,0,1,0,1,2.44,3
1854,17,1,0,3,16.12193496,29,0,2,0,1,1,0,0.36,4
1855,17,1,1,0,7.069549503,9,0,3,1,0,0,0,2.25,3
1856,15,0,0,0,12.84419274,25,1,1,0,0,0,0,0.90,4
1857,17,0,2,2,4.912631481,26,0,4,0,0,0,0,0.66,4
1858,17,0,1,3,2.185588907,7,0,3,1,0,0,0,2.19,3
1859,16,0,1,1,15.8876845,6,1,1,0,0,1,1,2.88,2
1860,17,0,0,1,1.979372468,7,1,3,1,0,0,0,2.88,2
1861,18,0,1,2,5.427627902,27,0,2,0,0,0,0,0.01,4
1862,15,0,0,1,17.10218844,7,0,1,1,0,0,0,2.58,2
1863,16,1,0,0,6.929385742,22,0,1,0,1,0,0,1.16,4
1864,16,1,0,2,19.46090699,1,0,0,1,0,0,0,3.30,1
1865,18,1,1,2,19.5946867,26,1,3,0,0,0,0,1.51,4
1866,15,1,0,2,5.365520409,15,0,2,0,0,0,0,1.39,4
1867,15,0,0,2,0.819564445,8,0,2,0,0,0,1,2.24,3
1868,16,0,2,2,14.10126568,12,1,1,1,0,0,0,2.12,3
1869,17,1,0,1,9.019730053,22,0,2,0,0,0,1,1.04,4
1870,16,1,1,1,2.015056879,11,0,2,0,0,0,0,1.62,4
1871,15,0,0,1,14.15045638,26,0,3,0,0,0,0,0.87,4
1872,18,1,0,1,0.623498182,21,0,4,0,1,0,0,1.32,4
1873,16,1,2,2,17.40393381,24,0,2,1,0,0,1,1.26,4
1874,15,1,0,3,2.773050582,28,0,2,1,0,0,0,0.08,4
1875,16,1,0,4,2.546237575,16,0,2,0,1,1,0,1.69,4
1876,17,0,1,2,3.513445959,26,0,3,0,0,0,1,0.46,4
1877,16,1,1,1,19.20532717,1,0,1,1,0,0,0,3.58,0
1878,16,1,1,1,13.86338721,12,0,2,1,0,0,0,2.09,3
1879,15,0,0,3,16.02743071,0,0,3,1,0,0,0,3.37,1
1880,15,0,0,2,7.952699715,25,0,0,0,0,0,0,0.00,4
1881,15,1,2,2,6.72625455,27,0,1,0,0,0,0,0.09,4
1882,16,0,1,2,4.689680136,18,0,3,0,1,0,0,1.41,4
1883,17,1,2,2,9.612960566,10,0,1,0,0,0,0,1.88,4
1884,18,1,2,3,11.03657467,4,0,2,1,0,0,0,2.87,2
1885,18,0,2,0,12.63549687,0,1,2,0,0,0,0,3.71,0
1886,15,1,0,2,5.14237008,19,0,2,0,0,1,0,1.17,4
1887,15,1,0,3,18.97308162,29,1,1,1,0,0,0,1.00,4
1888,16,1,2,1,3.395169964,12,1,4,0,1,0,0,2.53,2
1889,18,1,0,2,19.3130635,7,0,0,1,1,0,0,2.60,2
1890,15,0,0,1,0.29712245,5,0,3,0,0,0,0,2.46,3
1891,17,0,2,4,9.622513836,28,1,0,0,0,0,0,0.55,4
1892,17,1,2,0,6.667356762,16,0,2,0,1,0,0,1.80,4
1893,15,0,0,2,8.982468279,11,1,1,0,0,0,0,2.31,3
1894,15,1,0,1,11.41329158,0,0,1,0,0,0,0,3.09,1
1895,18,1,0,2,8.71178316,2,0,1,0,0,0,0,2.62,2
1896,18,1,2,1,8.296937006,13,0,2,0,1,0,0,2.28,3
1897,16,1,3,1,14.65446831,25,0,2,1,0,0,0,1.05,4
1898,18,1,0,2,13.7175255,7,0,1,0,1,0,0,2.75,2
1899,17,0,0,3,16.66542564,10,0,4,0,0,0,0,2.62,2
1900,17,1,2,1,4.999179625,26,1,1,0,0,0,0,0.24,4
1901,15,0,0,1,12.1905702,13,1,2,0,0,0,0,2.19,3
1902,18,0,1,2,11.70389571,7,0,1,0,0,0,1,2.64,2
1903,16,1,3,2,7.394756217,28,1,2,0,1,0,0,0.83,4
1904,17,1,0,3,9.721150838,2,1,3,0,0,0,0,3.40,1
1905,17,1,1,1,6.275642866,6,1,2,0,0,1,0,2.62,2
1906,16,1,0,2,2.836887952,27,0,1,0,0,0,0,0.34,4
1907,16,1,0,1,4.276024213,18,1,1,1,0,0,1,1.70,4
1908,17,0,2,1,2.110272928,3,0,3,0,0,0,0,2.36,3
1909,17,1,0,2,13.6613915,24,0,1,0,0,0,0,0.85,4
1910,16,1,3,2,13.21454786,15,1,2,1,0,1,0,2.25,3
1911,17,0,1,2,19.01212743,12,0,1,1,1,0,0,2.48,3
1912,15,0,0,1,14.59356827,19,0,1,1,0,1,1,1.37,4
1913,15,1,0,2,1.040916775,18,1,1,0,1,0,0,1.36,4
1914,16,0,0,2,17.68490348,4,0,3,1,0,0,0,3.06,1
1915,18,1,0,4,17.25350326,22,1,3,1,0,0,0,1.56,4
1916,16,0,0,1,8.866406415,4,1,2,1,0,0,0,3.22,1
1917,16,0,0,1,11.71726101,19,0,1,0,1,0,0,1.15,4
1918,18,1,0,1,19.52156665,23,0,2,0,0,1,1,1.32,4
1919,18,0,2,2,10.64608728,3,1,2,1,1,0,0,3.49,1
1920,18,0,1,1,18.10643657,1,0,2,0,0,1,1,3.87,0
1921,15,0,2,3,1.660775156,25,1,0,0,0,0,1,0.17,4
1922,17,0,0,1,3.821037374,12,1,4,0,0,0,0,2.20,3
1923,15,0,0,3,8.815098869,29,0,2,0,0,0,0,0.02,4
1924,17,0,1,1,11.69513617,15,0,4,0,0,1,0,2.39,3
1925,15,1,0,2,16.32455704,21,1,0,0,1,0,0,1.36,4
1926,17,1,0,3,19.7652423,1,0,1,1,1,0,0,3.51,0
1927,15,0,2,1,7.777029929,18,0,1,0,1,0,0,1.44,4
1928,18,1,2,4,0.948312723,16,1,3,0,1,1,0,1.80,4
1929,16,1,1,2,16.02343007,4,1,2,1,1,0,0,3.26,1
1930,15,1,0,3,12.08761438,24,0,3,0,1,0,0,1.17,4
1931,17,0,2,2,3.970857177,17,0,3,0,0,0,0,1.40,4
1932,18,1,1,1,9.896569132,27,0,3,0,0,1,0,0.55,4
1933,15,0,2,1,14.84620491,22,1,3,0,0,0,0,1.52,4
1934,15,1,2,1,15.40823574,20,1,3,0,0,0,0,2.03,3
1935,18,0,2,0,9.99236824,17,1,3,1,1,0,0,2.29,3
1936,15,0,1,1,6.104290603,7,0,2,1,0,0,0,2.09,3
1937,16,1,0,1,19.47485164,26,1,3,1,0,0,1,1.67,4
1938,15,1,1,2,13.26725222,14,1,3,0,0,0,0,2.60,2
1939,16,0,1,2,8.164750387,12,0,2,0,0,0,0,1.95,4
1940,16,1,2,1,5.609264484,12,0,4,0,0,0,0,2.10,3
1941,18,1,0,1,14.62205966,15,1,0,0,0,0,0,1.38,4
1942,15,1,0,2,4.843668912,21,0,2,0,0,0,0,0.67,4
1943,18,0,2,1,3.434199779,19,0,1,1,0,1,0,1.14,4
1944,15,0,2,0,10.59667778,12,0,1,0,0,0,1,1.62,4
1945,15,1,3,1,5.799747853,19,0,3,0,0,0,1,1.12,4
1946,17,1,2,3,12.5781029,1,0,4,0,0,0,0,3.40,1
1947,15,1,1,3,2.358773497,2,0,3,0,0,0,0,2.68,2
1948,18,0,1,1,13.09882209,14,1,4,1,0,1,0,3.00,2
1949,16,0,2,2,5.66593056,22,1,1,1,1,0,0,1.28,4
1950,15,1,1,2,0.004858689,18,1,1,0,0,0,0,1.20,4
1951,17,1,1,2,2.538721153,12,0,2,0,1,0,0,1.98,4
1952,18,1,0,2,18.67230756,4,1,3,1,1,0,1,3.84,0
1953,15,1,0,2,17.34709278,25,1,0,1,1,0,0,1.18,4
1954,18,1,2,1,4.672180641,21,0,4,1,0,0,0,1.54,4
1955,17,1,0,0,15.56743809,5,0,3,0,0,0,1,3.16,1
1956,17,0,0,2,12.17143186,13,0,4,0,0,0,1,1.75,4
1957,18,1,0,3,19.41809423,3,1,2,0,0,0,0,3.05,1
1958,15,0,0,2,7.472113191,21,0,2,0,1,1,0,1.17,4
1959,16,1,0,3,13.62921225,18,1,3,1,0,0,0,1.79,4
1960,17,1,0,4,1.270714448,22,0,3,0,1,0,0,0.84,4
1961,15,0,3,1,7.924946936,6,0,1,0,1,0,0,2.40,3
1962,15,0,1,2,19.27635322,3,1,4,0,0,0,0,3.58,0
1963,16,0,0,2,10.77961749,1,0,3,1,0,1,0,3.23,1
1964,17,0,0,4,5.757590067,26,0,0,0,0,0,0,0.00,4
1965,17,1,1,4,2.405419263,6,1,1,0,0,1,0,2.81,2
1966,15,0,0,2,14.0705668,2,1,2,1,0,0,0,3.42,1
1967,15,1,2,1,12.89712087,14,0,2,0,1,0,1,2.11,3
1968,16,0,1,2,7.478774272,0,0,3,0,0,0,0,3.16,1
1969,16,1,2,1,19.01882704,1,0,0,0,0,0,0,2.99,2
1970,17,1,0,2,0.44405626,9,1,3,1,0,0,0,2.49,3
1971,18,1,1,3,6.074477033,15,0,3,1,0,1,0,2.13,3
1972,17,1,0,1,18.42138973,24,0,1,1,0,0,1,0.84,4
1973,15,1,3,2,6.418708766,27,0,2,1,0,1,0,0.68,4
1974,17,1,1,2,5.045056677,14,1,1,1,0,0,0,1.74,4
1975,18,0,0,2,10.6844082,23,1,1,1,0,0,0,1.25,4
1976,16,1,0,1,16.476035,14,1,2,0,0,0,0,1.92,4
1977,18,0,0,2,2.062935218,13,0,4,1,0,0,0,2.19,3
1978,18,0,1,3,18.86041419,21,1,1,0,1,1,0,1.76,4
1979,18,1,0,3,15.90145762,13,0,2,1,0,0,0,1.92,4
1980,16,0,1,1,3.625005111,5,0,1,1,0,0,0,2.81,2
1981,18,1,0,3,14.24015922,13,1,1,0,0,0,0,2.14,3
1982,18,0,1,2,7.699174453,16,0,2,0,0,1,0,1.36,4
1983,18,1,2,1,8.045893562,17,0,3,0,1,0,0,1.72,4
1984,15,0,2,0,15.66580185,19,1,0,0,1,0,0,1.19,4
1985,18,1,2,1,19.25569616,18,0,4,0,0,0,0,1.53,4
1986,16,1,0,3,2.533117457,29,0,0,0,1,0,0,0.12,4
1987,18,1,0,2,8.412604738,16,0,3,0,1,0,0,1.56,4
1988,18,1,1,2,9.618832162,15,0,3,1,0,0,0,2.10,3
1989,16,0,0,1,7.526236339,7,1,2,0,1,0,0,3.01,1
1990,18,1,0,2,7.263782474,6,0,1,0,0,0,0,2.07,3
1991,16,0,0,0,1.045373351,19,1,2,0,0,1,0,1.75,4
1992,18,0,0,1,13.71077241,27,0,3,1,1,0,0,1.08,4
1993,16,0,0,2,8.724288342,11,0,3,0,0,1,0,2.27,3
1994,18,1,2,1,3.895876053,8,0,2,0,1,0,0,2.12,3
1995,18,0,0,3,16.32067005,26,1,2,0,0,0,0,0.74,4
1996,15,0,1,1,16.05121496,13,0,3,0,1,0,0,1.89,4
1997,15,0,0,2,9.727832562,19,1,4,0,0,0,0,1.59,4
1998,18,1,1,2,5.969013223,0,0,3,0,0,1,0,3.51,0
1999,18,1,0,2,12.76185452,9,1,3,0,0,1,0,2.63,2
2000,17,0,2,1,5.763042716,16,1,2,1,1,0,0,1.84,4
2001,16,1,2,0,4.720158606,16,1,3,1,0,1,0,1.83,4
2002,17,1,0,3,14.61029308,16,1,3,0,0,0,1,1.77,4
2003,15,0,3,1,0.806504794,3,0,3,1,0,1,1,3.20,1
2004,15,0,3,3,1.895369421,16,1,2,0,0,0,0,1.26,4
2005,15,1,2,4,0.13576348,17,0,2,0,1,1,1,1.43,4
2006,15,0,2,1,3.05886373,19,0,2,0,0,1,1,1.07,4
2007,18,1,0,1,1.379800174,22,0,2,0,0,0,1,0.83,4
2008,15,1,1,2,19.91604736,1,0,2,0,0,0,0,3.13,1
2009,18,1,0,4,5.776199399,7,0,3,1,0,0,0,2.54,2
2010,18,1,0,3,2.985360253,12,0,2,1,0,0,0,1.67,4
2011,15,1,3,2,4.81992516,22,0,1,0,1,1,0,0.82,4
2012,15,1,0,2,18.72251143,24,0,3,0,1,0,0,1.13,4
2013,16,0,2,1,10.40320446,29,0,3,0,0,0,0,0.33,4
2014,17,0,2,4,7.296361926,21,1,2,0,0,0,0,1.49,4
2015,15,1,2,4,17.46782916,19,1,1,0,1,0,0,1.68,4
2016,16,1,3,1,7.899805411,21,1,4,1,0,0,0,1.92,4
2017,16,1,0,1,6.700171399,14,0,3,0,0,0,0,1.94,4
2018,17,0,0,1,4.145650451,19,0,1,1,0,0,0,1.07,4
2019,18,1,0,1,7.555936478,22,1,0,0,0,0,0,0.97,4
2020,15,0,0,3,6.33368712,8,1,2,1,0,0,0,2.69,2
2021,17,1,0,1,13.54607919,2,1,3,1,1,0,0,3.52,0
2022,15,1,0,0,5.791654093,2,0,1,1,0,0,0,2.82,2
2023,16,0,2,1,11.54399493,1,0,2,1,1,0,0,3.49,1
2024,16,0,1,4,1.317843301,0,1,2,0,0,1,0,3.59,0
2025,18,1,0,2,3.825783134,13,0,3,0,0,0,0,1.58,4
2026,16,1,1,2,8.148105432,16,0,2,1,0,1,0,1.89,4
2027,16,1,0,1,18.73898508,12,1,2,0,1,0,0,2.37,3
2028,17,0,0,4,7.545039714,18,1,4,1,0,1,0,2.43,3
2029,15,0,2,3,13.28148242,29,0,1,0,0,0,0,0.39,4
2030,15,0,1,1,5.101744448,22,0,1,0,1,1,0,0.71,4
2031,17,0,2,0,2.540671519,14,1,3,0,1,1,0,2.57,2
2032,18,0,0,0,1.170732002,26,0,1,1,1,0,0,0.70,4
2033,15,0,2,1,6.108269971,24,1,3,1,0,1,0,1.59,4
2034,16,1,1,2,3.153220536,13,1,0,0,1,0,0,2.06,3
2035,15,1,1,3,3.48020896,1,1,1,0,0,0,0,3.13,1
2036,16,0,1,2,15.21518617,6,1,4,1,1,0,0,3.54,0
2037,18,1,2,3,0.316761419,16,0,2,1,1,1,0,2.06,3
2038,17,1,1,2,11.15620251,17,0,3,0,1,1,1,1.76,4
2039,15,0,1,2,7.589227612,5,0,1,1,1,0,0,2.62,2
2040,17,1,3,2,10.131,26,0,1,0,0,0,0,0.26,4
2041,15,0,2,1,11.25660474,20,0,3,0,1,1,0,1.70,4
2042,16,0,0,1,6.267353889,7,0,2,0,0,0,0,2.10,3
2043,17,1,2,2,5.902177204,27,1,2,1,1,1,0,0.84,4
2044,15,0,0,0,14.66803699,26,0,0,1,1,0,0,0.56,4
2045,16,0,0,1,17.42553976,1,0,2,1,0,0,0,3.35,1
2046,17,0,1,2,3.851632649,0,0,3,1,0,0,0,3.28,1
2047,17,0,3,4,1.952375211,15,0,3,0,1,0,0,1.56,4
2048,15,0,3,2,17.95591613,6,0,3,1,0,0,1,2.85,2
2049,15,0,0,3,6.997909273,21,0,3,0,0,0,0,1.14,4
2050,15,0,1,2,11.02634781,23,0,2,1,0,0,0,1.39,4
2051,16,0,0,2,7.19086289,10,1,2,0,0,0,0,2.18,3
2052,15,1,3,2,2.516046727,14,1,3,1,0,0,0,2.25,3
2053,17,1,3,3,11.7866329,12,1,1,1,0,0,0,2.25,3
2054,17,1,1,2,10.50281704,29,0,1,1,0,0,0,0.39,4
2055,15,0,2,2,4.059871184,23,0,4,1,1,0,0,1.48,4
2056,15,0,2,2,9.037380893,1,0,0,0,0,0,0,2.67,2
2057,18,1,1,2,15.93895008,13,0,1,1,0,0,0,1.83,4
2058,17,1,0,1,11.80852206,23,0,2,0,0,1,0,0.76,4
2059,16,1,0,0,1.938346541,5,0,3,1,0,0,0,2.94,2
2060,18,0,1,0,10.96042994,8,1,2,1,0,1,0,3.05,1
2061,15,1,1,3,14.05476599,27,0,2,0,1,0,0,0.92,4
2062,15,1,0,1,15.85406812,6,0,4,1,0,1,0,3.46,1
2063,17,0,3,1,12.58235157,17,0,3,0,0,0,0,1.84,4
2064,15,1,0,2,3.053163291,23,0,3,1,1,0,0,1.19,4
2065,16,0,1,1,14.20346533,8,1,0,1,0,1,0,2.42,3
2066,17,0,1,2,13.54683692,22,0,1,0,0,0,0,0.91,4
2067,15,0,1,1,0.488537659,3,0,2,0,1,0,0,3.07,1
2068,17,1,1,4,8.234953352,8,0,1,0,0,0,0,2.17,3
2069,15,1,0,3,6.659004939,3,0,0,1,1,0,0,2.55,2
2070,15,0,0,3,13.38824129,11,0,1,1,0,1,0,2.45,3
2071,15,1,1,2,4.322716246,3,1,2,0,0,1,0,3.46,1
2072,16,1,1,2,11.81743846,24,1,3,1,1,0,0,1.44,4
2073,16,1,0,1,18.26411924,29,1,3,0,0,0,0,0.91,4
2074,17,1,2,0,15.95604744,23,0,0,0,0,1,0,0.92,4
2075,15,0,0,0,18.42915472,19,0,2,0,1,1,0,1.84,4
2076,15,1,1,2,19.57011934,13,0,1,0,0,0,0,2.10,3
2077,16,0,2,2,0.21340254,23,1,2,0,1,0,0,0.88,4
2078,15,0,0,2,12.45482553,23,1,2,0,1,0,0,1.45,4
2079,16,1,0,0,8.256787955,6,1,2,0,0,1,0,3.08,1
2080,15,0,2,2,17.19708981,25,0,3,1,0,0,0,1.12,4
2081,17,1,1,2,5.03629404,12,0,3,0,0,0,0,2.06,3
2082,15,1,1,2,19.62058978,21,0,3,0,1,0,0,1.56,4
2083,15,0,2,2,12.27415939,7,0,3,0,0,1,0,2.49,3
2084,18,0,2,1,15.87074804,22,0,3,0,0,1,0,1.10,4
2085,16,0,3,3,1.711991056,4,0,3,0,0,0,0,2.69,2
2086,15,0,1,2,3.669157695,11,1,2,0,0,0,0,1.68,4
2087,15,1,0,1,15.16807346,12,0,2,1,0,1,0,2.42,3
2088,18,1,0,1,0.439730441,28,0,3,1,1,0,0,0.41,4
2089,18,1,0,2,16.33755972,19,0,0,0,0,0,0,0.65,4
2090,16,0,1,3,0.278980374,13,0,3,0,0,0,0,1.79,4
2091,18,0,0,2,13.14237678,27,1,4,0,1,0,0,0.96,4
2092,17,0,3,1,7.301878405,17,0,3,0,0,0,0,1.93,4
2093,18,1,1,3,12.22989705,26,0,0,1,1,0,0,0.99,4
2094,17,0,1,2,13.92062814,23,1,2,1,0,0,0,1.35,4
2095,16,1,0,2,6.849504384,24,0,3,1,0,1,0,0.70,4
2096,16,0,0,2,2.159248962,19,0,4,0,1,0,0,1.52,4
2097,16,1,0,1,1.392917355,3,1,2,1,0,0,0,3.36,1
2098,16,1,0,2,11.77872045,20,1,3,0,0,0,0,1.77,4
2099,16,0,0,1,10.41310707,17,0,3,0,0,0,0,1.79,4
2100,17,0,1,4,14.84402018,6,0,1,0,1,1,1,3.15,1
2101,17,1,2,2,10.1947102,14,0,3,1,1,0,1,2.01,3
2102,16,1,2,2,8.448915801,20,1,2,1,0,0,0,1.72,4
2103,18,0,1,2,7.961743565,5,0,2,0,1,0,1,3.13,1
2104,15,0,0,3,0.528938052,15,1,2,0,0,0,0,1.44,4
2105,16,1,2,3,6.711144034,19,1,3,1,0,0,1,1.62,4
2106,18,0,2,2,19.52040315,23,1,3,1,1,0,0,2.20,3
2107,15,1,0,2,17.47111152,7,0,2,0,1,0,0,3.10,1
2108,16,1,2,2,6.587561341,27,0,3,1,0,0,0,0.47,4
2109,16,0,0,2,11.7559081,20,0,3,0,0,0,0,1.04,4
2110,17,0,2,1,16.94593491,15,1,3,1,0,0,0,2.39,3
2111,15,0,3,2,8.825486735,27,0,2,0,1,0,0,0.27,4
2112,15,0,0,1,0.359157275,21,0,0,0,1,0,1,0.44,4
2113,18,0,2,3,1.490209236,15,0,2,1,0,1,0,1.56,4
2114,17,1,1,1,10.20785443,2,0,3,1,1,0,0,3.68,0
2115,17,1,3,4,19.38878751,16,0,1,0,1,0,0,2.11,3
2116,17,0,0,2,13.86419084,8,0,4,0,1,1,0,3.29,1
2117,17,0,2,2,1.418323829,24,0,3,0,0,0,0,0.43,4
2118,15,0,0,2,3.787217516,2,0,3,0,0,0,0,2.85,2
2119,15,1,0,1,15.42646286,19,0,3,1,0,1,1,1.77,4
2120,16,0,0,1,16.8287952,28,1,2,0,0,0,0,0.80,4
2121,16,0,3,0,12.35389172,6,1,3,1,1,0,0,3.52,0
2122,17,1,2,2,12.88846339,17,0,2,0,1,0,0,1.59,4
2123,17,1,2,2,0.566749008,11,0,3,1,0,0,0,1.86,4
2124,17,0,3,2,16.57060519,18,1,3,0,1,0,0,2.41,3
2125,16,0,0,1,15.76550416,15,0,3,0,0,0,0,2.14,3
